min_salary,max_salary,vacany,description,min_expense,max_expense
1500.0,3000.0,0,Human Resource & Employment Services,0.0,3000.0
9600.0,16800.0,0,Systems Software,0.0,16800.0
9600.0,15600.0,0,Research & Consulting Services,0.0,15600.0
1200.0,4200.0,2,Advertising,2400.0,4202.0
12000.0,24000.0,0,Systems Software,0.0,24000.0
7200.0,8400.0,0,Gold,0.0,8400.0
4800.0,8400.0,1,IT Consulting & Other Services,4800.0,8401.0
1800.0,3000.0,0,Human Resource & Employment Services,0.0,3000.0
7200.0,11400.0,4,Systems Software,28800.0,11404.0
8400.0,18000.0,1,Health Care Technology,8400.0,18001.0
3600.0,9600.0,0,Technology Distributors,0.0,9600.0
1800.0,3000.0,2,Systems Software,3600.0,3002.0
7200.0,19200.0,0,Application Software,0.0,19200.0
13200.0,18000.0,1,Application Software,13200.0,18001.0
10800.0,16800.0,1,Communications Equipment,10800.0,16801.0
30000.0,42000.0,0,Systems Software,0.0,42000.0
3600.0,8400.0,8,Systems Software,28800.0,8408.0
5100.0,6000.0,0,Environmental & Facilities Services,0.0,6000.0
6000.0,15600.0,0,IT Consulting & Other Services,0.0,15600.0
3600.0,9600.0,1,Advertising,3600.0,9601.0
3600.0,4800.0,2,Diversified Support Services,7200.0,4802.0
8400.0,20400.0,7,Regional Banks,58800.0,20407.0
2400.0,4200.0,5,Systems Software,12000.0,4205.0
600.0,3600.0,0,Systems Software,0.0,3600.0
1200.0,7200.0,30,Thrifts & Mortgage Finance,36000.0,7230.0
19200.0,30000.0,0,IT Consulting & Other Services,0.0,30000.0
4800.0,10800.0,0,Systems Software,0.0,10800.0
9600.0,16800.0,0,Systems Software,0.0,16800.0
2400.0,4200.0,10,Research & Consulting Services,24000.0,4210.0
1200.0,1800.0,0,Integrated Telecommunication Services,0.0,1800.0
12000.0,18000.0,1,IT Consulting & Other Services,12000.0,18001.0
9600.0,14400.0,1,IT Consulting & Other Services,9600.0,14401.0
3000.0,4200.0,5,Regional Banks,15000.0,4205.0
8400.0,13200.0,1,Advertising,8400.0,13201.0
2100.0,3000.0,0,"Apparel, Accessories & Luxury Goods",0.0,3000.0
16800.0,21600.0,1,IT Consulting & Other Services,16800.0,21601.0
6000.0,10800.0,1,Systems Software,6000.0,10801.0
8400.0,10800.0,0,Systems Software,0.0,10800.0
14400.0,26400.0,0,Systems Software,0.0,26400.0
2400.0,4200.0,0,Health Care Technology,0.0,4200.0
2400.0,2700.0,50,Data Processing & Outsourced Services,120000.0,2750.0
12000.0,16800.0,1,Application Software,12000.0,16801.0
3600.0,5400.0,1,Data Processing & Outsourced Services,3600.0,5401.0
10800.0,14400.0,1,Data Processing & Outsourced Services,10800.0,14401.0
1500.0,4200.0,4,Human Resource & Employment Services,6000.0,4204.0
3300.0,5100.0,1,Construction & Engineering,3300.0,5101.0
7200.0,9600.0,0,Diversified Support Services,0.0,9600.0
2400.0,5400.0,0,Investment Banking & Brokerage,0.0,5400.0
6000.0,12000.0,3,Health Care Services,18000.0,12003.0
1200.0,7200.0,0,Integrated Telecommunication Services,0.0,7200.0
3000.0,5100.0,0,Interactive Media & Services,0.0,5100.0
12000.0,24000.0,0,Application Software,0.0,24000.0
3600.0,6600.0,0,Investment Banking & Brokerage,0.0,6600.0
5400.0,7200.0,2,Health Care Services,10800.0,7202.0
1500.0,5700.0,0,Regional Banks,0.0,5700.0
7200.0,18000.0,0,Systems Software,0.0,18000.0
42000.0,72000.0,0,IT Consulting & Other Services,0.0,72000.0
10800.0,15600.0,0,IT Consulting & Other Services,0.0,15600.0
1200.0,7200.0,25,Movies & Entertainment,30000.0,7225.0
960.0,3600.0,0,IT Consulting & Other Services,0.0,3600.0
4800.0,9600.0,1,Systems Software,4800.0,9601.0
3600.0,6600.0,20,IT Consulting & Other Services,72000.0,6620.0
2400.0,8400.0,100,IT Consulting & Other Services,240000.0,8500.0
3600.0,8400.0,1,Data Processing & Outsourced Services,3600.0,8401.0
16800.0,20400.0,0,IT Consulting & Other Services,0.0,20400.0
13200.0,18000.0,1,Systems Software,13200.0,18001.0
3600.0,8400.0,1,Human Resource & Employment Services,3600.0,8401.0
8400.0,13200.0,1,IT Consulting & Other Services,8400.0,13201.0
3600.0,5100.0,2,Construction & Engineering,7200.0,5102.0
600.0,2100.0,0,Diversified Support Services,0.0,2100.0
1800.0,2400.0,0,Technology Distributors,0.0,2400.0
5400.0,6000.0,1,Regional Banks,5400.0,6001.0
6000.0,9600.0,0,IT Consulting & Other Services,0.0,9600.0
13200.0,22800.0,0,Investment Banking & Brokerage,0.0,22800.0
3000.0,8400.0,1,Human Resource & Employment Services,3000.0,8401.0
4800.0,8400.0,0,Systems Software,0.0,8400.0
3000.0,3900.0,1,Systems Software,3000.0,3901.0
4800.0,9600.0,0,Data Processing & Outsourced Services,0.0,9600.0
3300.0,3600.0,0,Regional Banks,0.0,3600.0
8400.0,13200.0,1,IT Consulting & Other Services,8400.0,13201.0
9600.0,21600.0,2,Systems Software,19200.0,21602.0
1500.0,3300.0,2,Human Resource & Employment Services,3000.0,3302.0
6000.0,9600.0,1,Data Processing & Outsourced Services,6000.0,9601.0
3600.0,4800.0,0,Health Care Technology,0.0,4800.0
8400.0,13200.0,1,Application Software,8400.0,13201.0
8400.0,20400.0,0,Systems Software,0.0,20400.0
2400.0,6000.0,0,Systems Software,0.0,6000.0
19200.0,30000.0,1,Data Processing & Outsourced Services,19200.0,30001.0
2100.0,2400.0,1,Health Care Services,2100.0,2401.0
1800.0,3000.0,3,Construction & Engineering,5400.0,3003.0
8400.0,13200.0,1,Communications Equipment,8400.0,13201.0
600.0,600.0,2,Systems Software,1200.0,602.0
1800.0,6600.0,50,Health Care Technology,90000.0,6650.0
6000.0,12000.0,0,Systems Software,0.0,12000.0
4200.0,6600.0,5,Systems Software,21000.0,6605.0
1200.0,3600.0,1,Auto Parts & Equipment,1200.0,3601.0
6000.0,18000.0,3,Data Processing & Outsourced Services,18000.0,18003.0
1500.0,6000.0,0,Systems Software,0.0,6000.0
13200.0,22800.0,0,Construction & Engineering,0.0,22800.0
4800.0,8400.0,0,Systems Software,0.0,8400.0
9600.0,21600.0,0,Systems Software,0.0,21600.0
1500.0,2100.0,5,Technology Distributors,7500.0,2105.0
4800.0,9600.0,1,Systems Software,4800.0,9601.0
6000.0,10800.0,1,Systems Software,6000.0,10801.0
4800.0,7200.0,2,Construction & Engineering,9600.0,7202.0
6000.0,10800.0,1,Communications Equipment,6000.0,10801.0
16800.0,27000.0,0,IT Consulting & Other Services,0.0,27000.0
9600.0,16800.0,0,Systems Software,0.0,16800.0
7200.0,12000.0,1,Application Software,7200.0,12001.0
3900.0,9000.0,0,Systems Software,0.0,9000.0
8400.0,14400.0,0,Research & Consulting Services,0.0,14400.0
12000.0,20400.0,0,IT Consulting & Other Services,0.0,20400.0
13200.0,22800.0,0,Data Processing & Outsourced Services,0.0,22800.0
600.0,3600.0,5,Health Care Technology,3000.0,3605.0
2400.0,7200.0,0,IT Consulting & Other Services,0.0,7200.0
14400.0,19200.0,1,Systems Software,14400.0,19201.0
8400.0,14400.0,4,Data Processing & Outsourced Services,33600.0,14404.0
9600.0,10800.0,0,Systems Software,0.0,10800.0
7200.0,12000.0,0,IT Consulting & Other Services,0.0,12000.0
2400.0,4800.0,5,Health Care Technology,12000.0,4805.0
3600.0,7200.0,0,Diversified Support Services,0.0,7200.0
10800.0,12000.0,0,Data Processing & Outsourced Services,0.0,12000.0
1800.0,4800.0,2,Research & Consulting Services,3600.0,4802.0
16800.0,21600.0,1,IT Consulting & Other Services,16800.0,21601.0
9600.0,18000.0,0,Systems Software,0.0,18000.0
6000.0,12000.0,1,Systems Software,6000.0,12001.0
4800.0,10800.0,1,Health Care Services,4800.0,10801.0
2400.0,3600.0,0,Investment Banking & Brokerage,0.0,3600.0
2700.0,4800.0,1,IT Consulting & Other Services,2700.0,4801.0
2400.0,6000.0,0,Real Estate Operating Companies,0.0,6000.0
2400.0,4800.0,0,Systems Software,0.0,4800.0
3600.0,6000.0,0,IT Consulting & Other Services,0.0,6000.0
2400.0,3600.0,10,Data Processing & Outsourced Services,24000.0,3610.0
8400.0,10800.0,1,Advertising,8400.0,10801.0
24000.0,36000.0,0,Systems Software,0.0,36000.0
14400.0,21600.0,2,Systems Software,28800.0,21602.0
15600.0,24000.0,0,Application Software,0.0,24000.0
720.0,840.0,0,Systems Software,0.0,840.0
2100.0,3600.0,5,Health Care Technology,10500.0,3605.0
1200.0,3600.0,0,Health Care Services,0.0,3600.0
7200.0,12000.0,1,IT Consulting & Other Services,7200.0,12001.0
36000.0,48000.0,0,Systems Software,0.0,48000.0
1200.0,3600.0,0,Human Resource & Employment Services,0.0,3600.0
42000.0,54000.0,0,Data Processing & Outsourced Services,0.0,54000.0
3000.0,3600.0,1,Advertising,3000.0,3601.0
19200.0,24000.0,1,Health Care Technology,19200.0,24001.0
3600.0,4800.0,0,Data Processing & Outsourced Services,0.0,4800.0
600.0,3000.0,0,Systems Software,0.0,3000.0
7200.0,11400.0,1,Health Care Services,7200.0,11401.0
6000.0,10800.0,0,Systems Software,0.0,10800.0
13200.0,22800.0,0,Systems Software,0.0,22800.0
4800.0,9600.0,2,Internet & Direct Marketing Retail,9600.0,9602.0
1200.0,3000.0,0,Internet & Direct Marketing Retail,0.0,3000.0
2400.0,4200.0,1,Application Software,2400.0,4201.0
2100.0,3000.0,20,Data Processing & Outsourced Services,42000.0,3020.0
4800.0,6000.0,1,Auto Parts & Equipment,4800.0,6001.0
12000.0,18000.0,2,Data Processing & Outsourced Services,24000.0,18002.0
3600.0,6600.0,2,Systems Software,7200.0,6602.0
3600.0,8400.0,1,Application Software,3600.0,8401.0
18000.0,30000.0,0,Systems Software,0.0,30000.0
8400.0,20400.0,3,Research & Consulting Services,25200.0,20403.0
4800.0,10800.0,0,Research & Consulting Services,0.0,10800.0
30000.0,30000.0,0,Internet & Direct Marketing Retail,0.0,30000.0
24000.0,36000.0,0,Construction & Engineering,0.0,36000.0
9600.0,12000.0,0,Construction & Engineering,0.0,12000.0
15600.0,27600.0,1,Systems Software,15600.0,27601.0
3600.0,6000.0,0,Construction & Engineering,0.0,6000.0
2400.0,3600.0,1,Regional Banks,2400.0,3601.0
2400.0,4800.0,1,Human Resource & Employment Services,2400.0,4801.0
1200.0,3000.0,4,Application Software,4800.0,3004.0
7200.0,19200.0,0,Systems Software,0.0,19200.0
36000.0,54000.0,0,Systems Software,0.0,54000.0
6000.0,12000.0,1,IT Consulting & Other Services,6000.0,12001.0
36000.0,48000.0,0,Application Software,0.0,48000.0
1500.0,1800.0,1,Health Care Technology,1500.0,1801.0
3600.0,7200.0,0,IT Consulting & Other Services,0.0,7200.0
21600.0,36000.0,1,Construction & Engineering,21600.0,36001.0
9600.0,18000.0,0,IT Consulting & Other Services,0.0,18000.0
1200.0,3600.0,1,IT Consulting & Other Services,1200.0,3601.0
7200.0,9000.0,1,Advertising,7200.0,9001.0
24000.0,36000.0,1,Application Software,24000.0,36001.0
13200.0,22800.0,0,IT Consulting & Other Services,0.0,22800.0
600.0,1800.0,0,Internet & Direct Marketing Retail,0.0,1800.0
9600.0,14400.0,1,Semiconductors,9600.0,14401.0
7200.0,10800.0,1,IT Consulting & Other Services,7200.0,10801.0
21600.0,30000.0,0,Application Software,0.0,30000.0
8400.0,9600.0,1,Investment Banking & Brokerage,8400.0,9601.0
9600.0,14400.0,0,Systems Software,0.0,14400.0
8400.0,13200.0,1,IT Consulting & Other Services,8400.0,13201.0
15600.0,19200.0,0,Research & Consulting Services,0.0,19200.0
600.0,960.0,10,Internet & Direct Marketing Retail,6000.0,970.0
2400.0,6000.0,1,Data Processing & Outsourced Services,2400.0,6001.0
2400.0,7200.0,1,Research & Consulting Services,2400.0,7201.0
4800.0,6000.0,0,IT Consulting & Other Services,0.0,6000.0
15600.0,16800.0,1,Research & Consulting Services,15600.0,16801.0
18000.0,21600.0,0,Technology Distributors,0.0,21600.0
9600.0,16800.0,0,Application Software,0.0,16800.0
2400.0,2700.0,0,Commodity Chemicals,0.0,2700.0
18000.0,30000.0,0,Systems Software,0.0,30000.0
2100.0,4800.0,0,Systems Software,0.0,4800.0
12000.0,14400.0,0,Diversified Support Services,0.0,14400.0
14400.0,18000.0,0,Semiconductors,0.0,18000.0
12000.0,14400.0,1,Systems Software,12000.0,14401.0
3000.0,6600.0,15,Systems Software,45000.0,6615.0
8400.0,13200.0,1,Data Processing & Outsourced Services,8400.0,13201.0
3600.0,7200.0,0,Communications Equipment,0.0,7200.0
3600.0,9600.0,3,Human Resource & Employment Services,10800.0,9603.0
3300.0,5100.0,0,Systems Software,0.0,5100.0
6000.0,18000.0,0,Systems Software,0.0,18000.0
2100.0,2700.0,3,Internet & Direct Marketing Retail,6300.0,2703.0
30000.0,42000.0,0,IT Consulting & Other Services,0.0,42000.0
15600.0,21600.0,1,Investment Banking & Brokerage,15600.0,21601.0
1200.0,6000.0,25,IT Consulting & Other Services,30000.0,6025.0
4200.0,6000.0,4,Application Software,16800.0,6004.0
12000.0,16800.0,1,Construction & Engineering,12000.0,16801.0
2400.0,6000.0,1,Health Care Technology,2400.0,6001.0
3600.0,4800.0,500,Data Processing & Outsourced Services,1800000.0,5300.0
10800.0,18000.0,1,Systems Software,10800.0,18001.0
600.0,3600.0,0,Data Processing & Outsourced Services,0.0,3600.0
18000.0,27000.0,0,Data Processing & Outsourced Services,0.0,27000.0
2700.0,6000.0,4,IT Consulting & Other Services,10800.0,6004.0
2400.0,8400.0,8,Auto Parts & Equipment,19200.0,8408.0
2400.0,4200.0,0,Diversified Support Services,0.0,4200.0
14400.0,26400.0,0,Life Sciences Tools & Services,0.0,26400.0
2400.0,4800.0,1,Life Sciences Tools & Services,2400.0,4801.0
4800.0,7200.0,0,Regional Banks,0.0,7200.0
3000.0,5400.0,8,Systems Software,24000.0,5408.0
12000.0,14400.0,0,Technology Distributors,0.0,14400.0
2400.0,4800.0,0,Application Software,0.0,4800.0
3600.0,9000.0,10,Systems Software,36000.0,9010.0
10800.0,12000.0,0,Application Software,0.0,12000.0
42000.0,48000.0,1,Health Care Technology,42000.0,48001.0
4800.0,8400.0,6,Regional Banks,28800.0,8406.0
30000.0,48000.0,0,Systems Software,0.0,48000.0
10800.0,18000.0,1,Systems Software,10800.0,18001.0
2700.0,5100.0,0,Research & Consulting Services,0.0,5100.0
13200.0,19200.0,1,Human Resource & Employment Services,13200.0,19201.0
1500.0,2400.0,0,Data Processing & Outsourced Services,0.0,2400.0
6000.0,18000.0,0,Systems Software,0.0,18000.0
9600.0,16800.0,0,Systems Software,0.0,16800.0
30000.0,48000.0,0,Data Processing & Outsourced Services,0.0,48000.0
5400.0,9000.0,1,Health Care Technology,5400.0,9001.0
9600.0,16800.0,1,Systems Software,9600.0,16801.0
14400.0,26400.0,0,Regional Banks,0.0,26400.0
1200.0,4500.0,25,Data Processing & Outsourced Services,30000.0,4525.0
3900.0,6000.0,0,Systems Software,0.0,6000.0
3600.0,8400.0,1,Systems Software,3600.0,8401.0
4800.0,9600.0,0,Systems Software,0.0,9600.0
7800.0,12000.0,2,Systems Software,15600.0,12002.0
1200.0,2400.0,0,Gold,0.0,2400.0
12000.0,19200.0,1,Diversified Support Services,12000.0,19201.0
1080.0,3600.0,0,Construction & Engineering,0.0,3600.0
1800.0,2400.0,0,Application Software,0.0,2400.0
18000.0,24000.0,0,Systems Software,0.0,24000.0
1200.0,3000.0,1,Advertising,1200.0,3001.0
6000.0,12000.0,6,Systems Software,36000.0,12006.0
600.0,2700.0,0,Advertising,0.0,2700.0
13200.0,22800.0,1,Systems Software,13200.0,22801.0
1800.0,3600.0,0,Regional Banks,0.0,3600.0
3000.0,8400.0,1,Auto Parts & Equipment,3000.0,8401.0
1200.0,5700.0,50,Data Processing & Outsourced Services,60000.0,5750.0
4800.0,8400.0,0,Trading Companies & Distributors,0.0,8400.0
600.0,2400.0,6,Human Resource & Employment Services,3600.0,2406.0
6000.0,18000.0,0,Application Software,0.0,18000.0
3600.0,4800.0,2,Construction & Engineering,7200.0,4802.0
10800.0,21600.0,0,Health Care Technology,0.0,21600.0
3600.0,4200.0,1,Human Resource & Employment Services,3600.0,4201.0
7200.0,13200.0,1,Systems Software,7200.0,13201.0
18000.0,30000.0,0,Systems Software,0.0,30000.0
8400.0,12000.0,0,Auto Parts & Equipment,0.0,12000.0
840.0,1500.0,0,Human Resource & Employment Services,0.0,1500.0
4800.0,9600.0,1,IT Consulting & Other Services,4800.0,9601.0
3600.0,4800.0,0,Integrated Telecommunication Services,0.0,4800.0
3600.0,8400.0,1,Application Software,3600.0,8401.0
14400.0,21600.0,0,Commodity Chemicals,0.0,21600.0
10800.0,18000.0,0,Life Sciences Tools & Services,0.0,18000.0
4800.0,7800.0,5,Data Processing & Outsourced Services,24000.0,7805.0
2400.0,7200.0,1,Communications Equipment,2400.0,7201.0
9600.0,16800.0,1,Systems Software,9600.0,16801.0
16800.0,28800.0,0,Systems Software,0.0,28800.0
600.0,3000.0,80,Data Processing & Outsourced Services,48000.0,3080.0
4800.0,10800.0,0,IT Consulting & Other Services,0.0,10800.0
3600.0,4800.0,1,Data Processing & Outsourced Services,3600.0,4801.0
3000.0,4800.0,15,Research & Consulting Services,45000.0,4815.0
15600.0,20400.0,1,Human Resource & Employment Services,15600.0,20401.0
16800.0,21600.0,1,Application Software,16800.0,21601.0
10200.0,10800.0,0,Data Processing & Outsourced Services,0.0,10800.0
600.0,1800.0,0,Systems Software,0.0,1800.0
14400.0,18000.0,1,Application Software,14400.0,18001.0
14400.0,16800.0,0,Systems Software,0.0,16800.0
8400.0,13200.0,1,Health Care Technology,8400.0,13201.0
9600.0,14400.0,1,Human Resource & Employment Services,9600.0,14401.0
3900.0,7200.0,0,Data Processing & Outsourced Services,0.0,7200.0
10800.0,14400.0,2,Application Software,21600.0,14402.0
3300.0,3900.0,8,Communications Equipment,26400.0,3908.0
600.0,960.0,0,Data Processing & Outsourced Services,0.0,960.0
4800.0,5400.0,0,Property & Casualty Insurance,0.0,5400.0
6600.0,9600.0,0,Construction Machinery & Heavy Trucks,0.0,9600.0
12000.0,14400.0,0,Research & Consulting Services,0.0,14400.0
18000.0,24000.0,1,Life Sciences Tools & Services,18000.0,24001.0
10800.0,15600.0,1,Semiconductors,10800.0,15601.0
3600.0,4200.0,3,Construction & Engineering,10800.0,4203.0
2400.0,7200.0,1,Communications Equipment,2400.0,7201.0
4200.0,9600.0,3,Systems Software,12600.0,9603.0
7200.0,10200.0,1,Consumer Finance,7200.0,10201.0
7200.0,16800.0,2,Health Care Technology,14400.0,16802.0
3000.0,4800.0,1,Advertising,3000.0,4801.0
960.0,1800.0,10,Data Processing & Outsourced Services,9600.0,1810.0
4800.0,8400.0,0,Health Care Equipment,0.0,8400.0
12000.0,16800.0,0,Systems Software,0.0,16800.0
1200.0,4500.0,0,Human Resource & Employment Services,0.0,4500.0
3600.0,6000.0,1,Human Resource & Employment Services,3600.0,6001.0
1800.0,4800.0,0,Health Care Technology,0.0,4800.0
2400.0,3000.0,2,Advertising,4800.0,3002.0
14400.0,16800.0,1,Application Software,14400.0,16801.0
3000.0,4800.0,0,Data Processing & Outsourced Services,0.0,4800.0
12000.0,22800.0,1234,Application Software,1.4808E7,24034.0
24000.0,42000.0,1,Systems Software,24000.0,42001.0
6000.0,18000.0,1,IT Consulting & Other Services,6000.0,18001.0
3000.0,4800.0,0,Data Processing & Outsourced Services,0.0,4800.0
6000.0,9600.0,1,IT Consulting & Other Services,6000.0,9601.0
7200.0,12000.0,1,Semiconductors,7200.0,12001.0
14400.0,21600.0,0,Systems Software,0.0,21600.0
1800.0,2700.0,2,Data Processing & Outsourced Services,3600.0,2702.0
2400.0,3600.0,0,Data Processing & Outsourced Services,0.0,3600.0
6000.0,9600.0,1,Human Resource & Employment Services,6000.0,9601.0
21600.0,27000.0,0,Systems Software,0.0,27000.0
8400.0,13200.0,1,Systems Software,8400.0,13201.0
600.0,3600.0,0,Systems Software,0.0,3600.0
36000.0,45000.0,1,Human Resource & Employment Services,36000.0,45001.0
12000.0,20400.0,1,Human Resource & Employment Services,12000.0,20401.0
7200.0,13200.0,1,Systems Software,7200.0,13201.0
14400.0,18000.0,0,Regional Banks,0.0,18000.0
600.0,2700.0,0,Advertising,0.0,2700.0
10800.0,20400.0,0,Investment Banking & Brokerage,0.0,20400.0
3000.0,6000.0,3,Systems Software,9000.0,6003.0
10800.0,18000.0,0,Research & Consulting Services,0.0,18000.0
16800.0,28800.0,0,Systems Software,0.0,28800.0
6000.0,12000.0,0,Systems Software,0.0,12000.0
2100.0,4200.0,1,Advertising,2100.0,4201.0
1800.0,2400.0,5,Human Resource & Employment Services,9000.0,2405.0
8400.0,9600.0,0,Research & Consulting Services,0.0,9600.0
7200.0,8400.0,1,IT Consulting & Other Services,7200.0,8401.0
8400.0,20400.0,2,Application Software,16800.0,20402.0
8400.0,12000.0,1,Systems Software,8400.0,12001.0
9600.0,16800.0,0,Systems Software,0.0,16800.0
15600.0,20400.0,1,IT Consulting & Other Services,15600.0,20401.0
22800.0,40800.0,0,Application Software,0.0,40800.0
7200.0,19200.0,0,Systems Software,0.0,19200.0
2400.0,7200.0,1,IT Consulting & Other Services,2400.0,7201.0
7200.0,10800.0,0,Systems Software,0.0,10800.0
5700.0,7200.0,0,Human Resource & Employment Services,0.0,7200.0
149.724,149.724,0,Auto Parts & Equipment,0.0,149.724
48000.0,54000.0,0,Application Software,0.0,54000.0
1200.0,3000.0,0,Data Processing & Outsourced Services,0.0,3000.0
9600.0,14400.0,1,Human Resource & Employment Services,9600.0,14401.0
12000.0,18000.0,1,Application Software,12000.0,18001.0
1200.0,3600.0,10,Data Processing & Outsourced Services,12000.0,3610.0
4200.0,10200.0,0,Construction & Engineering,0.0,10200.0
9600.0,16800.0,0,Systems Software,0.0,16800.0
6000.0,9600.0,0,Research & Consulting Services,0.0,9600.0
2400.0,7200.0,1,Advertising,2400.0,7201.0
7200.0,12000.0,1,Human Resource & Employment Services,7200.0,12001.0
18000.0,24000.0,1,Application Software,18000.0,24001.0
13200.0,19200.0,1,IT Consulting & Other Services,13200.0,19201.0
600.0,600.0,0,IT Consulting & Other Services,0.0,600.0
2400.0,4800.0,100,Data Processing & Outsourced Services,240000.0,4900.0
6000.0,16800.0,0,Systems Software,0.0,16800.0
11400.0,19200.0,0,Systems Software,0.0,19200.0
12000.0,19200.0,0,Systems Software,0.0,19200.0
600.0,3600.0,1,Human Resource & Employment Services,600.0,3601.0
16800.0,20400.0,1,IT Consulting & Other Services,16800.0,20401.0
600.0,3600.0,0,Investment Banking & Brokerage,0.0,3600.0
4200.0,4800.0,2,Research & Consulting Services,8400.0,4802.0
9600.0,16800.0,0,Systems Software,0.0,16800.0
10800.0,14400.0,1,Communications Equipment,10800.0,14401.0
2400.0,7200.0,5,Diversified Support Services,12000.0,7205.0
12000.0,16800.0,1,Application Software,12000.0,16801.0
1800.0,3600.0,0,Data Processing & Outsourced Services,0.0,3600.0
720.0,2400.0,1,Construction & Engineering,720.0,2401.0
10800.0,18000.0,1,Systems Software,10800.0,18001.0
2400.0,3600.0,5,Health Care Services,12000.0,3605.0
600.0,840.0,1,Health Care Technology,600.0,841.0
600.0,2100.0,0,IT Consulting & Other Services,0.0,2100.0
1200.0,7200.0,0,IT Consulting & Other Services,0.0,7200.0
3600.0,7200.0,1,IT Consulting & Other Services,3600.0,7201.0
18000.0,21600.0,0,Construction & Engineering,0.0,21600.0
10800.0,22800.0,0,Environmental & Facilities Services,0.0,22800.0
1800.0,3600.0,15,Data Processing & Outsourced Services,27000.0,3615.0
12000.0,24000.0,0,Systems Software,0.0,24000.0
3600.0,4200.0,15,Data Processing & Outsourced Services,54000.0,4215.0
48000.0,96000.0,1,Application Software,48000.0,96001.0
4800.0,6000.0,3,Data Processing & Outsourced Services,14400.0,6003.0
3600.0,8400.0,1,Health Care Technology,3600.0,8401.0
2400.0,6000.0,0,Human Resource & Employment Services,0.0,6000.0
21600.0,30000.0,2,Commodity Chemicals,43200.0,30002.0
6000.0,10800.0,1,IT Consulting & Other Services,6000.0,10801.0
15600.0,27600.0,5,Human Resource & Employment Services,78000.0,27605.0
9600.0,10800.0,0,Advertising,0.0,10800.0
12000.0,24000.0,1,Systems Software,12000.0,24001.0
9600.0,14400.0,2,Application Software,19200.0,14402.0
19200.0,30000.0,0,Systems Software,0.0,30000.0
3000.0,4200.0,50,Data Processing & Outsourced Services,150000.0,4250.0
